"경상북도",상주시,소계,588,3.2,0.7,2.0,0.7
"경상북도",성주군,소계,622,6.2,1.0,3.4,0.9
"경상북도",안동시,소계,612,2.7,0.7,1.8,0.7*
"경상북도",영덕군,소계,491,2.0,1.1,3.1,1.6**
"경상북도",영양군,소계,518,9.5,1.6,10.8,3.1
"경상북도",영주시,소계,560,3.3,0.9,2.5,0.9*
"경상북도",영천시,소계,603,6.6,1.0,4.4,1.0
"경상북도",예천군,소계,596,1.8,0.6,1.4,0.8*
"경상북도",울릉군,소계,418,3.2,1.0,3.3,1.7*
"경상북도",울진군,소계,570,4.4,0.9,3.6,1.1
"경상북도",의성군,소계,533,4.1,0.7,1.2,0.3
"경상북도",청도군,소계,587,5.5,1.1,3.7,1.2
"경상북도",청송군,소계,560,8.6,1.5,3.9,1.0
"경상북도",칠곡군,소계,649,1.4,0.5,1.4,0.6*
"경상북도",포항시,소계,1308,1.4,0.4,1.0,0.3*
"경상북도",포항시,남구,652,1.6,0.5,1.3,0.5*
"경상북도",포항시,북구,656,1.3,0.5,0.9,0.4*
"경상남도",소계,소계,11596,2.5,0.2,1.8,0.2
"경상남도",거제시,소계,634,3.5,1.0,3.0,0.8*
"경상남도",거창군,소계,614,10.7,1.3,7.9,1.5
"경상남도",고성군,소계,537,3.1,0.7,1.3,0.4
"경상남도",김해시,소계,646,1.6,0.5,1.8,0.7*
"경상남도",남해군,소계,536,7.4,1.4,5.9,1.5
"경상남도",창원시,소계,1858,1.3,0.3,1.1,0.2
"경상남도",창원시,마산,577,1.7,0.5,1.0,0.3*
"경상남도",창원시,진해,596,0.9,0.4,0.9,0.4*
"경상남도",창원시,창원,685,1.2,0.4,1.3,0.4*
"경상남도",밀양시,소계,572,2.1,0.6,1.4,0.8*
"경상남도",사천시,소계,627,4.8,0.8,2.9,0.6
"경상남도",산청군,소계,541,7.9,1.2,4.3,0.9
"경상남도",양산시,소계,599,0.7,0.4,0.2,0.1**
"경상남도",의령군,소계,533,5.9,1.0,2.2,0.6
"경상남도",진주시,소계,608,2.6,0.6,1.9,0.4
"경상남도",창녕군,소계,570,3.3,0.7,1.8,0.7
"경상남도",통영시,소계,515,4.3,1.0,3.7,1.3
"경상남도",하동군,소계,540,7.5,1.0,4.8,1.3
"경상남도",함안군,소계,588,2.2,0.6,1.6,0.6*
"경상남도",함양군,소계,545,6.6,1.1,4.4,1.3
"경상남도",합천군,소계,533,5.1,1.0,2.0,0.6
"제주특별자치도",소계,소계,3689,2.1,0.3,1.7,0.3
"제주특별자치도",서귀포시,소계,1831,3.2,0.5,2.7,0.5
"제주특별자치도",서귀포시,서귀포,616,1.7,0.6,1.2,0.5*
"제주특별자치도",서귀포시,동부,599,5.4,1.3,4.5,1.4
"제주특별자치도",서귀포시,서부,616,4.6,0.9,4.5,1.1
"제주특별자치도",제주시,소계,1858,1.6,0.4,1.4,0.3
"제주특별자치도",제주시,제주,621,0.9,0.4,0.8,0.3*
"제주특별자치도",제주시,동부,615,1.6,0.5,1.5,0.5*
"제주특별자치도",제주시,서부,622,5.2,1.0,3.9,1.0
